userId,movieId,rating,timestamp,rating_normalized
3,318,5.0,1298862121,1.0
3,377,2.5,1298923242,0.4444444444444444
3,527,3.0,1298862528,0.5555555555555556
3,588,3.0,1298922100,0.5555555555555556
3,592,3.0,1298923247,0.5555555555555556
3,593,3.0,1298921840,0.5555555555555556
3,595,2.0,1298923260,0.3333333333333333
3,778,4.0,1298863157,0.7777777777777778
3,1271,3.0,1298861605,0.5555555555555556
3,1580,3.5,1298922089,0.6666666666666666
3,1884,4.0,1298863143,0.7777777777777778
3,2028,4.0,1298921862,0.7777777777777778
3,2762,3.5,1298922057,0.6666666666666666
3,2841,4.0,1298861733,0.7777777777777778
3,2959,5.0,1298862874,1.0
3,58559,3.0,1298922071,0.5555555555555556
4,112,5.0,949810582,1.0
4,141,5.0,949919681,1.0
4,153,4.0,949811346,0.7777777777777778
4,173,3.0,949811346,0.5555555555555556
4,185,3.0,949920047,0.5555555555555556
4,260,5.0,949779042,1.0
4,289,4.0,949778802,0.7777777777777778
4,296,5.0,949895708,1.0
4,329,3.0,949810618,0.5555555555555556
4,349,5.0,949810582,1.0
4,364,5.0,949949538,1.0
4,380,3.0,949810534,0.5555555555555556
4,410,3.0,949919883,0.5555555555555556
4,431,3.0,949895772,0.5555555555555556
4,434,4.0,949810688,0.7777777777777778
4,435,1.0,949920135,0.1111111111111111
4,440,4.0,949919802,0.7777777777777778
4,442,4.0,949920028,0.7777777777777778
4,464,4.0,949811315,0.7777777777777778
4,480,5.0,949810582,1.0
4,541,5.0,949779091,1.0
4,588,5.0,949949486,1.0
4,590,3.0,949810534,0.5555555555555556
4,594,5.0,949949538,1.0
4,596,5.0,949949638,1.0
4,616,5.0,949949444,1.0
4,858,5.0,949779022,1.0
4,903,5.0,949919189,1.0
4,910,4.0,949919306,0.7777777777777778
4,913,5.0,949919247,1.0
4,919,5.0,949949396,1.0
4,1073,5.0,949919372,1.0
4,1089,5.0,949895732,1.0
4,1125,5.0,949919399,1.0
4,1127,5.0,949896275,1.0
4,1213,5.0,949895708,1.0
4,1257,5.0,949811602,1.0
4,1265,5.0,949919591,1.0
4,1278,5.0,949919372,1.0
4,1282,5.0,949949396,1.0
4,1285,4.0,949811559,0.7777777777777778
4,1372,3.0,949920004,0.5555555555555556
4,1376,3.0,949918904,0.5555555555555556
4,1377,3.0,949810688,0.5555555555555556
4,1380,5.0,949896377,1.0
4,1387,5.0,949810261,1.0
4,1396,5.0,949895772,1.0
4,1544,3.0,949811230,0.5555555555555556
4,1580,5.0,949919978,1.0
4,1858,5.0,949919738,1.0
4,1917,4.0,949810688,0.7777777777777778
4,1918,2.0,949895956,0.3333333333333333
4,1954,5.0,949810261,1.0
4,1961,5.0,949918743,1.0
4,1967,3.0,949949538,0.5555555555555556
4,1968,5.0,949811559,1.0
4,1994,5.0,949896309,1.0
4,2000,5.0,949811602,1.0
4,2002,3.0,949895907,0.5555555555555556
4,2003,2.0,949918970,0.3333333333333333
4,2005,5.0,949896070,1.0
4,2014,4.0,949919454,0.7777777777777778
4,2018,5.0,949778771,1.0
4,2020,4.0,949811738,0.7777777777777778
4,2021,4.0,949896114,0.7777777777777778
4,2034,4.0,949896183,0.7777777777777778
4,2046,5.0,949810618,1.0
4,2054,3.0,949896114,0.5555555555555556
4,2064,5.0,949918648,1.0
4,2078,5.0,949949444,1.0
4,2080,5.0,949919306,1.0
4,2085,5.0,949949444,1.0
4,2086,5.0,949896114,1.0
4,2087,5.0,949949638,1.0
4,2091,5.0,949896183,1.0
4,2094,4.0,949920028,0.7777777777777778
4,2100,5.0,949896114,1.0
4,2102,5.0,949949396,1.0
4,2105,4.0,949896114,0.7777777777777778
4,2109,5.0,949919399,1.0
4,2110,3.0,949896309,0.5555555555555556
4,2114,5.0,949918927,1.0
4,2115,5.0,949918994,1.0
4,2124,4.0,949919763,0.7777777777777778
4,2140,5.0,949896070,1.0
4,2141,4.0,949982239,0.7777777777777778
4,2143,4.0,949896114,0.7777777777777778
4,2144,5.0,949811603,1.0
4,2161,5.0,949896070,1.0
4,2193,3.0,949896070,0.5555555555555556
4,2263,3.0,949896309,0.5555555555555556
4,2268,5.0,949895772,1.0
4,2289,5.0,949919556,1.0
4,2348,4.0,949918927,0.7777777777777778
4,2371,4.0,949811603,0.7777777777777778
4,2616,1.0,949895993,0.1111111111111111
4,2640,5.0,949810261,1.0
4,2699,4.0,949896497,0.7777777777777778
4,2734,4.0,949778714,0.7777777777777778
4,2770,1.0,949896521,0.1111111111111111
4,2791,5.0,949811490,1.0
4,3016,3.0,949896543,0.5555555555555556
4,3034,5.0,949949444,1.0
4,3040,5.0,949919419,1.0
4,3060,5.0,949919656,1.0
4,3101,4.0,949896275,0.7777777777777778
4,3104,4.0,949811603,0.7777777777777778
4,3210,4.0,949811523,0.7777777777777778
5,3,4.0,1163374957,0.7777777777777778
5,104,4.0,1163374639,0.7777777777777778
5,141,4.0,1163374242,0.7777777777777778
5,150,4.0,1163374404,0.7777777777777778
5,231,3.5,1163373762,0.6666666666666666
5,277,4.5,1163373208,0.8888888888888888
5,344,3.5,1163373636,0.6666666666666666
5,364,4.0,1163373752,0.7777777777777778
5,377,4.0,1163373610,0.7777777777777778
5,440,4.0,1163374477,0.7777777777777778
5,500,4.5,1163373718,0.8888888888888888
5,586,4.0,1163374392,0.7777777777777778
5,588,3.5,1163373551,0.6666666666666666
5,595,4.0,1163374190,0.7777777777777778
5,597,5.0,1163373711,1.0
5,788,3.5,1163374993,0.6666666666666666
5,903,3.5,1163373135,0.6666666666666666
5,919,4.0,1163374286,0.7777777777777778
5,1247,4.0,1163374582,0.7777777777777778
5,1380,5.0,1163373044,1.0
5,1485,4.5,1163374608,0.8888888888888888
5,1544,3.5,1163374562,0.6666666666666666
5,1682,4.0,1163374214,0.7777777777777778
5,1721,4.0,1163373744,0.7777777777777778
5,1961,4.0,1163373675,0.7777777777777778
5,1968,4.0,1163374324,0.7777777777777778
5,1997,3.5,1163374593,0.6666666666666666
5,2023,1.5,1163373188,0.2222222222222222
5,2294,4.0,1163373251,0.7777777777777778
5,2355,3.5,1163374184,0.6666666666666666
5,2502,3.5,1163374290,0.6666666666666666
5,2762,3.5,1163373743,0.6666666666666666
5,2770,3.5,1163374947,0.6666666666666666
5,3114,3.5,1163374263,0.6666666666666666
5,3176,3.5,1163374408,0.6666666666666666
5,4025,4.5,1163375145,0.8888888888888888
5,4995,4.5,1163373616,0.8888888888888888
5,5816,3.0,1163373688,0.5555555555555556
5,5995,4.0,1163374533,0.7777777777777778
5,6373,4.0,1163374572,0.7777777777777778
5,8464,4.0,1163374381,0.7777777777777778
5,30707,4.5,1163374340,0.8888888888888888
5,30793,3.5,1163374177,0.6666666666666666
5,33166,5.0,1163374211,1.0
5,40819,4.5,1163374283,0.8888888888888888
5,41566,4.0,1163374144,0.7777777777777778
5,48385,4.5,1163374357,0.8888888888888888
6,111,4.0,1109258212,0.7777777777777778
6,158,2.0,1108134263,0.3333333333333333
6,173,2.0,1109258228,0.3333333333333333
6,293,5.0,1108134539,1.0
6,596,4.0,1108134269,0.7777777777777778
6,903,4.0,1108134299,0.7777777777777778
6,1250,4.5,1108134284,0.8888888888888888
6,1358,2.0,1109258181,0.3333333333333333
6,1639,2.0,1109258179,0.3333333333333333
6,1687,2.0,1109258281,0.3333333333333333
6,1909,3.0,1108134344,0.5555555555555556
6,2019,4.0,1109258270,0.7777777777777778
6,2072,4.0,1109258285,0.7777777777777778
6,2502,3.5,1108134291,0.6666666666666666
6,2528,3.0,1109258245,0.5555555555555556
6,2657,2.0,1108134271,0.3333333333333333
6,2890,3.0,1109258199,0.5555555555555556
6,3052,1.0,1108134337,0.1111111111111111
6,3114,4.0,1109258183,0.7777777777777778
6,4641,1.5,1109258217,0.2222222222222222
6,4975,1.5,1109258226,0.2222222222222222
6,8368,3.5,1108134526,0.6666666666666666
6,8874,4.5,1108134521,0.8888888888888888
7,104,3.0,851866744,0.5555555555555556
7,110,5.0,851868188,1.0
7,112,4.0,851866720,0.7777777777777778
7,141,4.0,851866704,0.7777777777777778
7,198,2.0,851868704,0.3333333333333333
7,207,3.0,851868705,0.5555555555555556
7,260,5.0,851869062,1.0
7,272,3.0,851868188,0.5555555555555556
7,316,2.0,851869161,0.3333333333333333
7,318,5.0,851868187,1.0
7,329,3.0,851868524,0.5555555555555556
7,333,3.0,851867345,0.5555555555555556
7,345,3.0,851867621,0.5555555555555556
7,364,3.0,851868020,0.5555555555555556
7,377,3.0,851869291,0.5555555555555556
7,380,4.0,851869291,0.7777777777777778
7,500,3.0,851867669,0.5555555555555556
7,534,4.0,851868246,0.7777777777777778
7,539,3.0,851867688,0.5555555555555556
7,541,4.0,851869035,0.7777777777777778
7,551,4.0,851868019,0.7777777777777778
7,588,4.0,851868044,0.7777777777777778
7,590,4.0,851868186,0.7777777777777778
7,592,3.0,851868863,0.5555555555555556
7,594,4.0,851868020,0.7777777777777778
7,595,3.0,851868044,0.5555555555555556
7,671,4.0,851866806,0.7777777777777778
7,708,3.0,851866744,0.5555555555555556
7,745,5.0,851868020,1.0
7,786,2.0,851866744,0.3333333333333333
7,924,4.0,851868289,0.7777777777777778
7,1073,3.0,851866744,0.5555555555555556
7,1125,3.0,851867553,0.5555555555555556
7,1371,3.0,851869160,0.5555555555555556
7,1372,3.0,851869102,0.5555555555555556
7,1373,2.0,851869230,0.3333333333333333
7,1374,4.0,851869035,0.7777777777777778
7,1375,3.0,851869140,0.5555555555555556
7,1376,3.0,851869062,0.5555555555555556
7,1394,3.0,851867688,0.5555555555555556
7,1408,1.0,851869140,0.1111111111111111
8,110,4.0,1154473268,0.7777777777777778
8,260,3.5,1154464829,0.6666666666666666
8,296,4.0,1154465380,0.7777777777777778
8,457,4.5,1154400475,0.8888888888888888
8,524,2.0,1154400357,0.3333333333333333
8,527,5.0,1154400170,1.0
8,543,5.0,1154389386,1.0
8,593,4.5,1154464833,0.8888888888888888
8,628,4.0,1154400284,0.7777777777777778
8,805,3.5,1154389432,0.6666666666666666
8,1259,4.0,1154464811,0.7777777777777778
8,1265,3.0,1154465230,0.5555555555555556
8,1358,0.5,1154474527,0.0
8,1387,4.0,1154465285,0.7777777777777778
8,1393,3.0,1154400324,0.5555555555555556
8,1961,5.0,1154473322,1.0
8,2028,4.0,1154473259,0.7777777777777778
8,2100,3.0,1154389460,0.5555555555555556
8,2139,3.0,1154465222,0.5555555555555556
8,2302,4.5,1154400414,0.8888888888888888
8,2324,4.0,1154464850,0.7777777777777778
8,2502,5.0,1154464889,1.0
8,2762,4.5,1154464717,0.8888888888888888
8,2770,2.5,1154389541,0.4444444444444444
8,2791,4.5,1154465558,0.8888888888888888
8,2841,3.0,1154400360,0.5555555555555556
8,2959,4.0,1154464901,0.7777777777777778
8,3578,5.0,1154400441,1.0
8,4011,4.5,1154464873,0.8888888888888888
8,4034,4.5,1154465279,0.8888888888888888
8,4886,3.5,1154464808,0.6666666666666666
8,4896,3.5,1154400398,0.6666666666666666
8,4973,4.0,1154465373,0.7777777777777778
8,4993,3.5,1154464819,0.6666666666666666
8,4995,3.5,1154389449,0.6666666666666666
8,5064,5.0,1154400236,1.0
8,8873,4.0,1154465499,0.7777777777777778
8,8874,3.0,1154465548,0.5555555555555556
8,40819,3.5,1154473264,0.6666666666666666
8,43871,3.0,1154473014,0.5555555555555556
8,44004,3.0,1154473017,0.5555555555555556
9,17,4.0,938628337,0.7777777777777778
9,26,3.0,938628655,0.5555555555555556
9,318,4.0,938628966,0.7777777777777778
9,497,4.0,938628777,0.7777777777777778
9,527,5.0,938628843,1.0
9,534,5.0,938628337,1.0
9,593,4.0,938628843,0.7777777777777778
9,608,5.0,938628843,1.0
9,1358,4.0,938628450,0.7777777777777778
9,1411,3.0,938628655,0.5555555555555556
9,1541,2.0,938628777,0.3333333333333333
9,1584,4.0,938629341,0.7777777777777778
9,1680,4.0,938629054,0.7777777777777778
9,1682,5.0,938628690,1.0
9,1721,3.0,938629470,0.5555555555555556
9,2140,4.0,938629747,0.7777777777777778
9,2268,3.0,938629053,0.5555555555555556
9,2291,4.0,938629341,0.7777777777777778
9,2294,2.0,938629250,0.3333333333333333
9,2501,4.0,938628966,0.7777777777777778
9,2762,4.0,938627748,0.7777777777777778
10,152,4.0,942766793,0.7777777777777778
10,318,4.0,942766515,0.7777777777777778
10,344,3.0,942766603,0.5555555555555556
10,345,4.0,942766603,0.7777777777777778
10,592,3.0,942767328,0.5555555555555556
10,1089,3.0,942766420,0.5555555555555556
10,1127,4.0,942767328,0.7777777777777778
10,1499,3.0,942766845,0.5555555555555556
10,1611,5.0,942767029,1.0
10,1719,5.0,942766472,1.0
10,1887,2.0,942766845,0.3333333333333333
10,1923,5.0,942766515,1.0
10,2539,4.0,942766845,0.7777777777777778
10,2841,4.0,942766029,0.7777777777777778
10,2907,2.0,942766213,0.3333333333333333
10,3019,4.0,942767571,0.7777777777777778
13,110,4.0,1331380038,0.7777777777777778
13,296,3.5,1331380895,0.6666666666666666
13,318,4.5,1331380029,0.8888888888888888
13,480,3.0,1331380025,0.5555555555555556
13,524,3.5,1331379485,0.6666666666666666
13,527,4.0,1331380901,0.7777777777777778
13,531,4.0,1331379483,0.7777777777777778
13,587,3.0,1331380851,0.5555555555555556
13,590,4.0,1331380062,0.7777777777777778
13,914,4.0,1331379366,0.7777777777777778
13,919,3.5,1331380871,0.6666666666666666
13,1259,4.0,1331380814,0.7777777777777778
13,1961,4.0,1331380745,0.7777777777777778
13,2355,4.0,1331380741,0.7777777777777778
13,2761,4.0,1331379470,0.7777777777777778
13,3114,3.0,1331380738,0.5555555555555556
13,3396,3.5,1331379599,0.6666666666666666
13,4886,3.5,1331380834,0.6666666666666666
13,58559,4.5,1331380873,0.8888888888888888
15,2,2.0,1134521380,0.3333333333333333
15,5,4.5,1093070098,0.8888888888888888
15,6,4.0,1040205753,0.7777777777777778
15,11,2.5,1093028381,0.4444444444444444
15,14,2.5,1166586286,0.4444444444444444
15,16,3.5,1093070150,0.6666666666666666
15,17,3.0,997939404,0.5555555555555556
15,19,1.0,1093028409,0.1111111111111111
15,21,4.5,1058249528,0.8888888888888888
15,22,2.5,1093070415,0.4444444444444444
15,25,3.0,1033345172,0.5555555555555556
15,62,2.0,1093028336,0.3333333333333333
15,70,0.5,1093070467,0.0
15,82,5.0,1044220302,1.0
15,101,4.0,1134522072,0.7777777777777778
15,104,1.0,1093070113,0.1111111111111111
15,107,2.0,1166586594,0.3333333333333333
15,110,3.0,1040205792,0.5555555555555556
15,111,5.0,997938500,1.0
15,112,2.5,1093070156,0.4444444444444444
15,123,4.0,997938358,0.7777777777777778
15,145,3.5,1134521543,0.6666666666666666
15,149,5.0,1075142933,1.0
15,150,3.0,997939380,0.5555555555555556
15,153,1.0,1128274517,0.1111111111111111
15,157,2.0,1052896975,0.3333333333333333
15,160,0.5,1093028411,0.0
15,161,3.0,1093028319,0.5555555555555556
15,162,4.0,997938676,0.7777777777777778
15,163,2.0,1166586021,0.3333333333333333
15,164,4.0,997938413,0.7777777777777778
15,165,3.0,1093028183,0.5555555555555556
15,170,2.5,1166586376,0.4444444444444444
15,172,1.0,1093070329,0.1111111111111111
15,175,4.0,1166587180,0.7777777777777778
15,176,4.0,1046209579,0.7777777777777778
15,180,3.0,1166586276,0.5555555555555556
15,185,2.0,1052896916,0.3333333333333333
15,193,1.0,1193435347,0.1111111111111111
15,196,2.0,1093070170,0.3333333333333333
15,198,1.5,1134521967,0.2222222222222222
15,214,2.0,1033345241,0.3333333333333333
15,215,4.5,1054449903,0.8888888888888888
15,216,1.0,1349622582,0.1111111111111111
15,223,4.0,997939415,0.7777777777777778
15,225,1.0,1134521432,0.1111111111111111
15,231,3.5,1093028308,0.6666666666666666
15,232,4.0,1033345227,0.7777777777777778
15,233,4.0,1033344772,0.7777777777777778
15,235,4.0,997939415,0.7777777777777778
15,237,3.5,1166586251,0.6666666666666666
15,246,5.0,997938656,1.0
15,247,2.0,997938567,0.3333333333333333
15,252,2.0,1093070318,0.3333333333333333
15,253,2.0,1093028328,0.3333333333333333
15,260,5.0,997938437,1.0
15,265,1.0,1058250479,0.1111111111111111
15,288,2.0,1093028372,0.3333333333333333
15,292,1.0,1093028298,0.1111111111111111
15,293,5.0,997938567,1.0
15,296,5.0,997938771,1.0
15,300,4.0,1054449869,0.7777777777777778
15,306,5.0,997938737,1.0
15,307,4.0,997938894,0.7777777777777778
15,308,4.0,1052897100,0.7777777777777778
15,316,3.0,1052896866,0.5555555555555556
15,317,1.0,1093028399,0.1111111111111111
15,318,2.0,997938727,0.3333333333333333
15,322,2.5,1120209787,0.4444444444444444
15,329,1.5,1093028255,0.2222222222222222
15,335,2.0,997938391,0.3333333333333333
15,339,2.5,1122576622,0.4444444444444444
15,342,3.0,1058250589,0.5555555555555556
15,344,2.0,1093028220,0.3333333333333333
15,349,3.0,997939193,0.5555555555555556
15,364,4.0,997939065,0.7777777777777778
15,377,4.0,1033344267,0.7777777777777778
15,380,4.0,997939179,0.7777777777777778
15,429,1.0,1465955324,0.1111111111111111
15,431,4.0,1132469126,0.7777777777777778
15,434,3.0,1093028320,0.5555555555555556
15,435,1.0,1093070102,0.1111111111111111
15,440,2.5,1058250627,0.4444444444444444
15,441,4.0,997938322,0.7777777777777778
15,442,1.0,1193435522,0.1111111111111111
15,454,3.0,1093028323,0.5555555555555556
15,457,5.0,997938567,1.0
15,466,2.5,1134521456,0.4444444444444444
15,471,3.0,1166586067,0.5555555555555556
15,480,3.0,997939193,0.5555555555555556
15,481,3.0,1166586748,0.5555555555555556
15,483,1.0,997938905,0.1111111111111111
15,494,4.0,1093028414,0.7777777777777778
15,500,3.0,1035258747,0.5555555555555556
15,508,1.5,1093028394,0.2222222222222222
15,509,2.0,1093028389,0.3333333333333333
15,524,2.5,1166586387,0.4444444444444444
15,527,4.0,997937239,0.7777777777777778
15,535,3.0,1033345148,0.5555555555555556
15,539,2.0,1093028325,0.3333333333333333
15,540,1.5,1240203835,0.2222222222222222
15,541,5.0,997938438,1.0
15,543,3.0,1093070381,0.5555555555555556
15,549,5.0,997938676,1.0
15,551,2.0,997939055,0.3333333333333333
15,562,3.0,1166586512,0.5555555555555556
15,574,3.0,1141391972,0.5555555555555556
15,586,2.0,1093028377,0.3333333333333333
15,587,1.0,1093028322,0.1111111111111111
15,588,0.5,1093028161,0.0
15,590,3.0,1093028142,0.5555555555555556
15,592,4.0,997939162,0.7777777777777778
15,593,5.0,997938500,1.0
15,594,2.5,1245021392,0.4444444444444444
15,597,2.5,1093028267,0.4444444444444444
15,608,5.0,997938500,1.0
15,628,2.5,1093070326,0.4444444444444444
15,647,1.5,1134521628,0.2222222222222222
15,648,4.0,1093028231,0.7777777777777778
15,663,2.0,1035258608,0.3333333333333333
15,665,3.0,997939348,0.5555555555555556
15,674,3.0,1052896916,0.5555555555555556
15,680,2.0,1052896867,0.3333333333333333
15,708,3.0,1093028406,0.5555555555555556
15,745,3.0,997938288,0.5555555555555556
15,750,4.0,997938438,0.7777777777777778
15,762,2.0,1093070454,0.3333333333333333
15,778,4.0,1054450167,0.7777777777777778
15,780,2.5,1093028151,0.4444444444444444
15,784,2.5,1093070207,0.4444444444444444
15,786,0.5,1093028395,0.0
15,788,1.5,1134521382,0.2222222222222222
15,799,3.0,1136904835,0.5555555555555556
15,800,5.0,997938391,1.0
15,802,1.0,1128274713,0.1111111111111111
15,803,4.5,1054450008,0.8888888888888888
15,804,3.5,1134522085,0.6666666666666666
15,832,1.0,1166586002,0.1111111111111111
15,836,2.0,1166586995,0.3333333333333333
15,851,4.0,1035258747,0.7777777777777778
15,858,5.0,997938703,1.0
15,866,4.0,997938567,0.7777777777777778
15,899,5.0,1058250570,1.0
15,903,5.0,997938346,1.0
15,909,4.0,997939604,0.7777777777777778
15,910,2.5,1122576681,0.4444444444444444
15,911,4.0,1058250459,0.7777777777777778
15,912,5.0,997938140,1.0
15,913,4.0,1416119525,0.7777777777777778
15,914,1.5,1058250501,0.2222222222222222
15,916,1.0,1128274460,0.1111111111111111
15,919,3.0,997938737,0.5555555555555556
15,920,3.5,1093070090,0.6666666666666666
15,922,1.0,1040205624,0.1111111111111111
15,923,5.0,997938727,1.0
15,924,5.0,997938358,1.0
15,926,3.0,1044219825,0.5555555555555556
15,931,1.0,1058250466,0.1111111111111111
15,953,3.0,997938800,0.5555555555555556
15,994,4.0,997939453,0.7777777777777778
15,1059,1.5,1166586136,0.2222222222222222
15,1073,3.0,997938603,0.5555555555555556
15,1088,2.0,1122576683,0.3333333333333333
15,1089,4.0,997938528,0.7777777777777778
15,1092,2.5,1193436089,0.4444444444444444
15,1093,2.0,1166586415,0.3333333333333333
15,1127,4.0,997939162,0.7777777777777778
15,1213,3.0,997938749,0.5555555555555556
15,1244,5.0,997938151,1.0
15,1246,1.0,1093070174,0.1111111111111111
15,1247,5.0,997938171,1.0
15,1248,3.0,997938509,0.5555555555555556
15,1249,3.0,997938500,0.5555555555555556
15,1251,3.0,997938749,0.5555555555555556
15,1252,5.0,997938346,1.0
15,1254,3.5,1345398347,0.6666666666666666
15,1259,3.0,997938917,0.5555555555555556
15,1260,3.0,997938981,0.5555555555555556
15,1262,1.5,1134521651,0.2222222222222222
15,1265,4.0,997938171,0.7777777777777778
15,1266,4.0,997939360,0.7777777777777778
15,1267,5.0,997938500,1.0
15,1272,3.5,1054450246,0.6666666666666666
15,1280,3.0,997938941,0.5555555555555556
15,1281,1.0,1063565335,0.1111111111111111
15,1283,3.0,1416120074,0.5555555555555556
15,1284,3.0,1345397986,0.5555555555555556
15,1358,1.0,997938500,0.1111111111111111
15,1361,3.5,1361078494,0.6666666666666666
15,1370,3.0,1093070198,0.5555555555555556
15,1377,3.0,1093070479,0.5555555555555556
15,1380,2.5,1166586012,0.4444444444444444
15,1387,4.0,1040205754,0.7777777777777778
15,1391,0.5,1093070145,0.0
15,1393,3.5,1058250612,0.6666666666666666
15,1394,4.0,997939021,0.7777777777777778
15,1396,4.0,1055439459,0.7777777777777778
15,1405,3.0,1052897043,0.5555555555555556
15,1407,5.0,997938219,1.0
15,1479,1.5,1338699256,0.2222222222222222
15,1483,3.0,1193435343,0.5555555555555556
15,1484,3.0,997938358,0.5555555555555556
15,1485,3.0,1093070397,0.5555555555555556
15,1544,1.0,1093070319,0.1111111111111111
15,1546,4.0,997938322,0.7777777777777778
15,1552,1.5,1134521507,0.2222222222222222
15,1556,2.5,1166587010,0.4444444444444444
15,1562,1.5,1166586212,0.2222222222222222
15,1573,4.0,997938476,0.7777777777777778
15,1584,4.0,1052896685,0.7777777777777778
15,1589,2.0,1093028013,0.3333333333333333
15,1597,2.0,1134521585,0.3333333333333333
15,1608,1.0,1093070221,0.1111111111111111
15,1610,3.0,1040205754,0.5555555555555556
15,1615,3.0,997939193,0.5555555555555556
15,1616,3.0,1166587214,0.5555555555555556
15,1635,4.0,1033345134,0.7777777777777778
15,1639,4.0,1054449877,0.7777777777777778
15,1644,1.5,1166586517,0.2222222222222222
15,1645,3.0,997938413,0.5555555555555556
15,1649,2.0,997938647,0.3333333333333333
15,1653,3.0,1052896685,0.5555555555555556
15,1673,3.0,1033345299,0.5555555555555556
15,1676,4.0,1052896916,0.7777777777777778
15,1680,3.0,1166586583,0.5555555555555556
15,1682,2.0,997939424,0.3333333333333333
15,1689,4.5,1465880892,0.8888888888888888
15,1690,1.0,1134521603,0.1111111111111111
15,1694,3.0,997938879,0.5555555555555556
15,1717,4.0,1166586533,0.7777777777777778
15,1719,4.0,997938931,0.7777777777777778
15,1721,1.5,1093028339,0.2222222222222222
15,1722,3.5,1134521534,0.6666666666666666
15,1729,1.0,1033344286,0.1111111111111111
15,1732,3.5,1054449676,0.6666666666666666
15,1735,0.5,1166981862,0.0
15,1779,1.0,1166586707,0.1111111111111111
15,1792,3.0,1458506454,0.5555555555555556
15,1807,1.5,1093028022,0.2222222222222222
15,1810,2.5,1166587162,0.4444444444444444
15,1816,2.5,1465881179,0.4444444444444444
15,1831,2.0,1166586439,0.3333333333333333
15,1834,3.5,1058250734,0.6666666666666666
15,1836,2.0,1469330727,0.3333333333333333
15,1845,4.0,1052897012,0.7777777777777778
15,1859,5.0,997938834,1.0
15,1882,1.5,1166586478,0.2222222222222222
15,1883,4.0,1052897043,0.7777777777777778
15,1895,2.5,1469330584,0.4444444444444444
15,1904,3.5,1075142949,0.6666666666666666
15,1909,2.0,1052896819,0.3333333333333333
15,1912,5.0,1033345241,1.0
15,1917,2.0,1052896916,0.3333333333333333
15,1921,4.0,1052896819,0.7777777777777778
15,1923,4.5,1054449908,0.8888888888888888
15,1945,4.0,997938954,0.7777777777777778
15,1950,3.0,1058249502,0.5555555555555556
15,1954,3.0,1040205792,0.5555555555555556
15,1955,4.5,1338698424,0.8888888888888888
15,1956,4.0,1166587036,0.7777777777777778
15,1961,3.5,1093028404,0.6666666666666666
15,1964,3.0,997938372,0.5555555555555556
15,1968,4.0,1052897128,0.7777777777777778
15,1994,2.5,1166586228,0.4444444444444444
15,1997,5.0,997938255,1.0
15,2000,3.0,1052896975,0.5555555555555556
15,2003,3.0,1034544351,0.5555555555555556
15,2005,4.0,997938630,0.7777777777777778
15,2006,4.0,1035258747,0.7777777777777778
15,2010,3.0,1052896685,0.5555555555555556
15,2011,3.0,1044219825,0.5555555555555556
15,2012,1.0,1046209705,0.1111111111111111
15,2018,2.0,1044347881,0.3333333333333333
15,2019,4.5,1134521638,0.8888888888888888
